,order_date,sales_region_code,item_code,first_cate_code,second_cate_code,sales_chan_name,item_price,ord_qty,price_total
17702,2017/1/3,105,20116,306,407,online,783.0,24,18792.0
17703,2017/1/3,105,20900,306,407,online,888.0,52,46176.0
17704,2017/1/3,105,21973,308,404,online,2181.0,18,39258.0
17705,2017/1/3,105,21446,308,404,online,1836.0,33,60588.0
17706,2017/1/3,102,21379,305,412,offline,990.0,27,26730.0
17707,2017/1/3,102,20654,307,403,offline,805.0,38,30590.0
17708,2017/1/3,102,20027,301,405,offline,962.0,183,176046.0
17709,2017/1/3,103,20719,307,403,offline,568.0,4,2272.0
17710,2017/1/3,103,20410,307,403,offline,506.0,6,3036.0
17711,2017/1/3,102,21664,307,403,offline,351.0,103,36153.0
17712,2017/1/3,102,21261,306,407,offline,3503.0,10,35030.0
17713,2017/1/3,101,20717,303,401,offline,2151.0,203,436653.0
17714,2017/1/3,101,21057,303,401,offline,1040.0,105,109200.0
17715,2017/1/3,105,21549,307,403,offline,363.0,59,21417.0
17716,2017/1/3,105,20778,307,403,offline,818.0,2,1636.0
17717,2017/1/3,105,21731,301,405,offline,415.0,7,2905.0
17718,2017/1/3,105,20523,308,404,offline,779.0,27,21033.0
17719,2017/1/3,102,20665,308,404,offline,542.0,4,2168.0
17720,2017/1/3,101,21068,305,412,offline,287.0,109,31283.0
17721,2017/1/3,103,20504,307,403,offline,245.0,58,14210.0
17722,2017/1/3,101,21068,305,412,offline,283.0,53,14999.0
17723,2017/1/3,101,21537,306,407,offline,1354.0,53,71762.0
17724,2017/1/3,101,21739,306,407,offline,786.0,107,84102.0
17725,2017/1/3,101,21462,308,404,offline,2107.0,14,29498.0
17726,2017/1/3,101,22023,308,404,offline,1152.0,113,130176.0
17727,2017/1/3,101,22046,305,412,offline,1202.0,15,18030.0
17728,2017/1/3,101,20932,303,401,offline,926.0,32,29632.0
17729,2017/1/3,101,20174,303,401,offline,1657.0,29,48053.0
17730,2017/1/3,101,21371,305,412,offline,1814.0,8,14512.0
17731,2017/1/3,102,20027,301,405,offline,961.0,9,8649.0
17732,2017/1/3,101,20694,305,412,offline,1405.0,28,39340.0
17733,2017/1/3,101,20459,305,412,offline,1655.0,19,31445.0
17734,2017/1/3,103,22023,308,404,offline,1104.0,9,9936.0
17735,2017/1/3,103,21804,307,403,offline,364.0,406,147784.0
17736,2017/1/4,102,20316,301,405,offline,865.0,53,45845.0
17737,2017/1/4,103,21929,308,404,offline,561.0,612,343332.0
17738,2017/1/4,105,20900,306,407,online,883.0,131,115673.0
17739,2017/1/4,102,21260,301,405,offline,1002.0,31,31062.0
17740,2017/1/4,102,21592,307,403,offline,452.0,204,92208.0
17741,2017/1/4,101,20071,306,407,offline,575.0,9,5175.0
17742,2017/1/4,101,20226,303,401,offline,885.0,168,148680.0
17743,2017/1/4,101,21715,302,408,offline,856.0,381,326136.0
17744,2017/1/4,101,21061,308,404,offline,752.0,354,266208.0
17745,2017/1/4,105,20877,308,404,online,575.0,128,73600.0
17746,2017/1/4,105,21061,308,404,online,768.0,20,15360.0
17747,2017/1/4,103,21238,308,404,offline,1381.0,7,9667.0
17748,2017/1/4,105,20650,306,407,online,780.0,1005,783900.0
17749,2017/1/4,105,22078,306,407,online,1476.0,6,8856.0
17750,2017/1/4,105,20865,308,404,online,1449.0,30,43470.0
17751,2017/1/4,103,21549,307,403,offline,346.0,22,7612.0
17752,2017/1/4,102,20840,303,401,offline,2268.0,9,20412.0
17753,2017/1/4,102,20531,307,403,offline,981.0,87,85347.0
17754,2017/1/4,101,21484,305,412,offline,301.0,45,13545.0
17755,2017/1/4,103,20840,303,401,offline,2302.0,25,57550.0
17756,2017/1/4,105,20150,304,409,offline,1125.0,6,6750.0
17757,2017/1/4,103,21274,305,412,offline,193.0,211,40723.0
17758,2017/1/4,103,20719,307,403,offline,572.0,504,288288.0
17759,2017/1/4,103,21470,307,403,offline,426.0,501,213426.0
17760,2017/1/4,101,20879,305,412,offline,513.0,13,6669.0
17761,2017/1/4,101,20932,303,401,offline,933.0,158,147414.0
17762,2017/1/4,101,20879,305,412,offline,491.0,15,7365.0
17763,2017/1/4,102,20189,305,412,offline,228.0,53,12084.0
17764,2017/1/4,102,20483,305,412,offline,314.0,16,5024.0
17765,2017/1/4,101,20076,303,401,offline,1159.0,2,2318.0
17766,2017/1/5,102,21804,307,403,offline,359.0,504,180936.0
17767,2017/1/5,103,20227,308,404,offline,896.0,1230,1102080.0
17768,2017/1/5,103,22046,305,412,offline,1215.0,22,26730.0
17769,2017/1/5,102,20525,301,405,offline,714.0,97,69258.0
17770,2017/1/5,102,21986,301,405,offline,370.0,133,49210.0
17771,2017/1/5,105,22078,306,407,online,1485.0,11,16335.0
17772,2017/1/5,105,20560,306,407,online,981.0,64,62784.0
17773,2017/1/5,105,21957,306,407,online,1236.0,10,12360.0
17774,2017/1/5,101,21379,305,412,offline,1031.0,9,9279.0
17775,2017/1/5,101,21764,302,408,offline,719.0,21,15099.0
17776,2017/1/5,101,20226,303,401,offline,899.0,13,11687.0
17777,2017/1/5,102,20662,305,412,offline,215.0,101,21715.0
17778,2017/1/5,101,20843,306,407,offline,1453.0,8,11624.0
17779,2017/1/5,105,21103,306,407,online,842.0,81,68202.0
17780,2017/1/5,103,21126,307,403,offline,571.0,33,18843.0
17781,2017/1/5,105,21391,302,408,online,1271.0,32,40672.0
17782,2017/1/5,105,21637,305,412,online,1707.0,36,61452.0
17783,2017/1/5,105,20003,301,405,online,928.0,10,9280.0
17784,2017/1/5,105,21142,308,404,online,1802.0,15,27030.0
17785,2017/1/5,105,21446,308,404,online,1842.0,180,331560.0
17786,2017/1/5,102,20590,306,407,offline,1048.0,23,24104.0
17787,2017/1/5,102,21260,301,405,offline,950.0,5,4750.0
17788,2017/1/5,102,21470,307,403,offline,436.0,3,1308.0
17789,2017/1/5,102,20445,303,401,offline,419.0,204,85476.0
17790,2017/1/5,105,21524,307,403,offline,381.0,3,1143.0
17791,2017/1/5,105,21326,307,403,offline,363.0,5,1815.0
17792,2017/1/5,105,20118,305,412,offline,2855.0,8,22840.0
17793,2017/1/5,103,21592,307,403,offline,437.0,109,47633.0
17794,2017/1/5,103,21470,307,403,offline,428.0,601,257228.0
17795,2017/1/5,102,21027,302,408,offline,915.0,28,25620.0
17796,2017/1/5,103,20555,308,404,offline,834.0,326,271884.0
17797,2017/1/5,103,20118,305,412,offline,2754.0,11,30294.0
17798,2017/1/5,101,20813,302,408,offline,823.0,13,10699.0
17799,2017/1/5,101,21484,305,412,offline,305.0,102,31110.0
17800,2017/1/5,101,21274,305,412,offline,203.0,106,21518.0
17801,2017/1/5,101,20665,308,404,offline,536.0,164,87904.0
17802,2017/1/5,102,21909,303,401,offline,2679.0,12,32148.0
17803,2017/1/5,102,20956,307,403,offline,1007.0,3,3021.0
17804,2017/1/5,102,21000,301,405,offline,1218.0,52,63336.0
17805,2017/1/5,102,20477,308,404,offline,527.0,204,107508.0
17806,2017/1/5,102,20809,302,408,offline,863.0,44,37972.0
17807,2017/1/5,101,21619,306,402,offline,274.0,202,55348.0
17808,2017/1/5,101,20174,303,401,offline,1660.0,8,13280.0
17809,2017/1/5,102,21485,305,412,offline,456.0,43,19608.0
17810,2017/1/5,102,21068,305,412,offline,286.0,301,86086.0
17811,2017/1/5,102,21000,301,405,offline,1216.0,13,15808.0
17812,2017/1/6,102,20271,306,407,offline,1129.0,9,10161.0
17813,2017/1/6,103,20840,303,401,offline,2312.0,5,11560.0
17814,2017/1/6,103,20531,307,403,offline,956.0,40,38240.0
17815,2017/1/6,102,20483,305,412,offline,316.0,285,90060.0
17816,2017/1/6,102,20021,305,412,offline,1062.0,71,75402.0
17817,2017/1/6,103,20694,305,412,offline,1477.0,11,16247.0
17818,2017/1/6,105,21053,306,407,online,771.0,7,5397.0
17819,2017/1/6,105,21656,306,407,online,681.0,6,4086.0
17820,2017/1/6,105,21373,306,407,online,1152.0,12,13824.0
17821,2017/1/6,101,20323,305,412,offline,94.0,207,19458.0
17822,2017/1/6,101,21804,307,403,offline,351.0,607,213057.0
17823,2017/1/6,101,21804,307,403,offline,353.0,389,137317.0
17824,2017/1/6,101,21715,302,408,offline,841.0,208,174928.0
17825,2017/1/6,105,21827,306,407,online,785.0,34,26690.0
17826,2017/1/6,105,21103,306,407,online,725.0,806,584350.0
17827,2017/1/6,105,20413,306,407,online,876.0,101,88476.0
17828,2017/1/6,105,21391,302,408,online,1163.0,19,22097.0
17829,2017/1/6,101,20021,305,412,offline,1014.0,49,49686.0
17830,2017/1/6,105,20038,307,403,online,522.0,198,103356.0
17831,2017/1/6,105,20003,301,405,online,734.0,203,149002.0
17832,2017/1/6,105,20003,301,405,online,745.0,158,117710.0
17833,2017/1/6,105,20763,308,404,online,984.0,103,101352.0
17834,2017/1/6,105,22078,306,407,online,1481.0,6,8886.0
17835,2017/1/6,105,21701,306,407,online,1552.0,7,10864.0
17836,2017/1/6,105,21735,306,407,online,1177.0,4,4708.0
17837,2017/1/6,105,21573,306,407,online,1013.0,50,50650.0
17838,2017/1/6,105,21359,306,407,online,938.0,52,48776.0
17839,2017/1/6,105,20877,308,404,online,616.0,206,126896.0
17840,2017/1/6,105,21917,305,412,online,808.0,8,6464.0
17841,2017/1/6,105,21598,305,412,online,454.0,6,2724.0
17842,2017/1/6,105,20743,305,412,offline,325.0,14,4550.0
17843,2017/1/6,105,20581,305,412,offline,308.0,5,1540.0
17844,2017/1/6,101,20071,306,407,offline,563.0,89,50107.0
17845,2017/1/6,101,21043,306,407,offline,1075.0,41,44075.0
17846,2017/1/6,102,21381,306,407,offline,1109.0,4,4436.0
17847,2017/1/6,102,20834,302,408,offline,830.0,45,37350.0
17848,2017/1/6,105,21731,301,405,offline,428.0,7,2996.0
17849,2017/1/6,105,20504,307,403,offline,295.0,7,2065.0
17850,2017/1/6,105,21636,307,403,offline,357.0,6,2142.0
17851,2017/1/6,101,20067,306,407,offline,1167.0,52,60684.0
17852,2017/1/6,102,20996,306,407,offline,438.0,1003,439314.0
17853,2017/1/6,102,20809,302,408,offline,831.0,72,59832.0
17854,2017/1/6,105,21103,306,407,offline,723.0,6,4338.0
17855,2017/1/6,105,20729,306,407,offline,1065.0,6,6390.0
17856,2017/1/6,105,21562,306,407,offline,564.0,8,4512.0
17857,2017/1/6,105,21255,306,407,offline,908.0,13,11804.0
17858,2017/1/6,102,20922,305,412,offline,1467.0,15,22005.0
17859,2017/1/6,102,21926,305,412,offline,334.0,104,34736.0
17860,2017/1/6,102,20531,307,403,offline,957.0,19,18183.0
17861,2017/1/6,103,20846,302,408,offline,1366.0,32,43712.0
17862,2017/1/6,101,20135,303,401,offline,712.0,21,14952.0
17863,2017/1/6,101,20523,308,404,offline,736.0,479,352544.0
17864,2017/1/6,102,20591,302,408,offline,534.0,207,110538.0
17865,2017/1/6,102,20719,307,403,offline,579.0,31,17949.0
17866,2017/1/6,102,20408,302,408,offline,1115.0,24,26760.0
17867,2017/1/6,102,21714,302,408,offline,1209.0,28,33852.0
17868,2017/1/6,102,20719,307,403,offline,562.0,326,183212.0
17869,2017/1/6,102,20780,306,407,offline,926.0,23,21298.0
17870,2017/1/6,102,20584,306,407,offline,782.0,24,18768.0
17871,2017/1/6,102,21521,306,407,offline,827.0,171,141417.0
17872,2017/1/6,102,21260,301,405,offline,964.0,61,58804.0
17873,2017/1/6,102,20006,307,403,offline,543.0,37,20091.0
17874,2017/1/7,103,21088,301,405,offline,775.0,26,20150.0
17875,2017/1/7,103,21260,301,405,offline,981.0,31,30411.0
17876,2017/1/7,105,20650,306,407,online,883.0,104,91832.0
17877,2017/1/7,105,20560,306,407,online,971.0,24,23304.0
17878,2017/1/7,105,21957,306,407,online,1229.0,15,18435.0
17879,2017/1/7,101,21909,303,401,offline,2674.0,9,24066.0
17880,2017/1/7,101,20688,303,401,offline,1321.0,69,91149.0
17881,2017/1/7,102,20283,306,407,offline,628.0,207,129996.0
17882,2017/1/7,101,22080,306,407,offline,668.0,746,498328.0
17883,2017/1/7,101,21937,306,407,offline,752.0,55,41360.0
17884,2017/1/7,103,21592,307,403,offline,434.0,156,67704.0
17885,2017/1/7,105,21701,306,407,online,1558.0,22,34276.0
17886,2017/1/7,103,21804,307,403,offline,361.0,307,110827.0
17887,2017/1/7,105,21636,307,403,online,363.0,182,66066.0
17888,2017/1/7,105,21801,301,405,online,727.0,65,47255.0
17889,2017/1/7,101,20242,306,407,offline,1172.0,5,5860.0
17890,2017/1/7,105,21326,307,403,online,364.0,108,39312.0
17891,2017/1/7,105,20877,308,404,online,584.0,358,209072.0
17892,2017/1/7,105,21936,302,408,online,1000.0,84,84000.0
17893,2017/1/7,105,20413,306,407,online,741.0,909,673569.0
17894,2017/1/7,105,21619,306,402,online,267.0,246,65682.0
17895,2017/1/7,105,20900,306,407,online,794.0,10,7940.0
17896,2017/1/7,105,20560,306,407,online,815.0,84,68460.0
17897,2017/1/7,105,21562,306,407,online,525.0,64,33600.0
17898,2017/1/7,105,20367,304,409,offline,1536.0,41,62976.0
17899,2017/1/7,102,20027,301,405,offline,952.0,66,62832.0
17900,2017/1/7,102,20134,305,412,offline,790.0,59,46610.0
17901,2017/1/7,102,21485,305,412,offline,460.0,47,21620.0
17902,2017/1/7,102,22046,305,412,offline,1307.0,38,49666.0
17903,2017/1/7,102,20710,307,403,offline,385.0,53,20405.0
17904,2017/1/7,102,22017,301,405,offline,701.0,23,16123.0
17905,2017/1/7,102,21126,307,403,offline,566.0,26,14716.0
17906,2017/1/7,102,21887,302,408,offline,711.0,16,11376.0
17907,2017/1/7,102,20226,303,401,offline,882.0,25,22050.0
17908,2017/1/7,102,20840,303,401,offline,2319.0,9,20871.0
17909,2017/1/7,101,21764,302,408,offline,699.0,58,40542.0
17910,2017/1/7,101,20149,302,408,offline,1292.0,26,33592.0
17911,2017/1/7,101,21853,306,407,offline,1529.0,5,7645.0
17912,2017/1/7,105,20248,306,402,offline,319.0,5,1595.0
17913,2017/1/7,102,20996,306,407,offline,438.0,255,111690.0
17914,2017/1/7,102,20800,307,403,offline,705.0,49,34545.0
17915,2017/1/7,101,20717,303,401,offline,2160.0,260,561600.0
17916,2017/1/7,101,20800,307,403,offline,735.0,15,11025.0
17917,2017/1/7,101,21842,305,412,offline,195.0,107,20865.0
17918,2017/1/7,101,20840,303,401,offline,2311.0,5,11555.0
17919,2017/1/7,101,21068,305,412,offline,300.0,45,13500.0
17920,2017/1/7,101,21598,305,412,offline,455.0,7,3185.0
17921,2017/1/7,101,21322,305,412,offline,490.0,25,12250.0
17922,2017/1/7,101,21238,308,404,offline,1382.0,409,565238.0
17923,2017/1/7,101,20501,306,407,offline,712.0,151,107512.0
17924,2017/1/7,102,21126,307,403,offline,567.0,203,115101.0
17925,2017/1/7,103,21422,308,404,offline,741.0,120,88920.0
17926,2017/1/7,101,21842,305,412,offline,183.0,83,15189.0
17927,2017/1/8,103,21664,307,403,offline,347.0,392,136024.0
17928,2017/1/8,102,21518,305,412,offline,424.0,24,10176.0
17929,2017/1/8,102,22046,305,412,offline,1254.0,17,21318.0
17930,2017/1/8,105,21937,306,407,online,876.0,23,20148.0
17931,2017/1/8,102,20590,306,407,offline,995.0,19,18905.0
17932,2017/1/8,103,21764,302,408,offline,696.0,202,140592.0
17933,2017/1/8,103,20840,303,401,offline,2307.0,5,11535.0
17934,2017/1/8,103,20013,303,401,offline,4156.0,9,37404.0
17935,2017/1/8,103,20501,306,407,offline,718.0,327,234786.0
17936,2017/1/8,101,20719,307,403,offline,557.0,160,89120.0
17937,2017/1/8,101,21274,305,412,offline,206.0,52,10712.0
17938,2017/1/8,101,20973,306,407,offline,540.0,209,112860.0
17939,2017/1/8,101,20932,303,401,offline,928.0,23,21344.0
17940,2017/1/8,101,20501,306,407,offline,728.0,35,25480.0
17941,2017/1/8,101,20756,302,408,offline,1292.0,109,140828.0
17942,2017/1/8,101,21850,305,412,offline,628.0,39,24492.0
17943,2017/1/8,101,22046,305,412,offline,1259.0,5,6295.0
17944,2017/1/8,101,22023,308,404,offline,1102.0,71,78242.0
17945,2017/1/8,105,20650,306,407,online,806.0,26,20956.0
17946,2017/1/8,105,21881,306,407,online,679.0,78,52962.0
17947,2017/1/8,101,20414,308,404,offline,1398.0,22,30756.0
17948,2017/1/8,105,20986,304,409,offline,1039.0,33,34287.0
17949,2017/1/8,101,21073,307,403,offline,641.0,61,39101.0
17950,2017/1/8,101,20840,303,401,offline,2303.0,47,108241.0
17951,2017/1/8,103,21592,307,403,offline,432.0,30,12960.0
17952,2017/1/8,105,21446,308,404,online,1533.0,275,421575.0
17953,2017/1/8,103,21168,308,404,offline,2510.0,17,42670.0
17954,2017/1/8,105,20568,306,407,online,992.0,106,105152.0
17955,2017/1/8,105,21744,302,408,online,636.0,187,118932.0
17956,2017/1/8,105,21147,306,407,online,1263.0,121,152823.0
17957,2017/1/8,105,21714,302,408,online,1435.0,87,124845.0
17958,2017/1/8,105,20437,307,403,online,245.0,60,14700.0
17959,2017/1/8,105,20831,306,407,online,751.0,8,6008.0
17960,2017/1/8,105,20877,308,404,online,599.0,101,60499.0
17961,2017/1/8,105,20044,308,404,online,2298.0,64,147072.0
17962,2017/1/8,105,20743,305,412,online,360.0,77,27720.0
17963,2017/1/8,102,21238,308,404,offline,1408.0,119,167552.0
17964,2017/1/8,102,20617,307,403,offline,340.0,399,135660.0
17965,2017/1/8,102,21986,301,405,offline,385.0,84,32340.0
17966,2017/1/8,102,20316,301,405,offline,862.0,33,28446.0
17967,2017/1/8,102,21636,307,403,offline,353.0,104,36712.0
17968,2017/1/8,103,21592,307,403,offline,433.0,54,23382.0
17969,2017/1/8,103,21929,308,404,offline,568.0,5,2840.0
17970,2017/1/8,105,20003,301,405,offline,745.0,11,8195.0
17971,2017/1/8,103,20844,303,401,offline,2457.0,28,68796.0
17972,2017/1/8,101,22059,305,412,offline,399.0,52,20748.0
17973,2017/1/8,101,21613,302,408,offline,903.0,155,139965.0
17974,2017/1/8,101,20729,306,407,offline,1068.0,104,111072.0
17975,2017/1/8,101,20717,303,401,offline,2221.0,22,48862.0
17976,2017/1/8,101,20016,303,401,offline,776.0,28,21728.0
17977,2017/1/8,101,21260,301,405,offline,946.0,25,23650.0
17978,2017/1/8,101,21664,307,403,offline,358.0,153,54774.0
17979,2017/1/8,101,21690,303,401,offline,580.0,33,19140.0
17980,2017/1/8,101,21658,302,408,offline,1416.0,259,366744.0
17981,2017/1/8,101,21284,306,407,offline,901.0,34,30634.0
17982,2017/1/8,103,20649,308,404,offline,2209.0,110,242990.0
17983,2017/1/8,103,20118,305,412,offline,2856.0,6,17136.0
17984,2017/1/8,102,20033,307,403,offline,1016.0,19,19304.0
17985,2017/1/8,102,21126,307,403,offline,573.0,35,20055.0
17986,2017/1/8,102,21271,306,407,offline,471.0,106,49926.0
17987,2017/1/8,102,20076,303,401,offline,1228.0,16,19648.0
17988,2017/1/8,102,20404,303,401,offline,835.0,31,25885.0
17989,2017/1/8,102,20542,302,408,offline,698.0,44,30712.0
17990,2017/1/8,102,21664,307,403,offline,363.0,157,56991.0
17991,2017/1/8,102,20840,303,401,offline,2311.0,28,64708.0
17992,2017/1/9,102,20027,301,405,offline,959.0,28,26852.0
17993,2017/1/9,105,20413,306,407,online,983.0,259,254597.0
17994,2017/1/9,102,20729,306,407,offline,1098.0,107,117486.0
17995,2017/1/9,102,21814,306,407,offline,701.0,53,37153.0
17996,2017/1/9,105,20650,306,407,online,882.0,186,164052.0
17997,2017/1/9,105,21936,302,408,online,983.0,19,18677.0
17998,2017/1/9,105,21059,302,408,online,998.0,72,71856.0
17999,2017/1/9,105,21663,306,407,online,939.0,18,16902.0
18000,2017/1/9,105,22078,306,407,online,1468.0,17,24956.0
18001,2017/1/9,101,21619,306,402,offline,294.0,124,36456.0
18002,2017/1/9,105,21982,305,412,online,298.0,188,56024.0
18003,2017/1/9,101,21183,307,403,offline,438.0,356,155928.0
18004,2017/1/9,102,20016,303,401,offline,780.0,51,39780.0
18005,2017/1/9,105,22028,305,412,online,342.0,6,2052.0
18006,2017/1/9,105,21176,302,408,online,1111.0,140,155540.0
18007,2017/1/9,105,20206,305,412,online,612.0,106,64872.0
18008,2017/1/9,105,21986,301,405,online,335.0,104,34840.0
18009,2017/1/9,105,20763,308,404,online,990.0,423,418770.0
18010,2017/1/9,105,20416,301,405,online,723.0,303,219069.0
18011,2017/1/9,105,20085,301,405,online,1044.0,76,79344.0
18012,2017/1/9,105,21326,307,403,online,432.0,142,61344.0
18013,2017/1/9,105,21636,307,403,online,430.0,21,9030.0
18014,2017/1/9,105,20830,307,403,online,753.0,5,3765.0
18015,2017/1/9,105,21936,302,408,online,935.0,7,6545.0
18016,2017/1/9,105,21001,305,412,online,1334.0,80,106720.0
18017,2017/1/9,105,21937,306,407,offline,742.0,2,1484.0
18018,2017/1/9,103,21813,307,403,offline,634.0,58,36772.0
18019,2017/1/9,101,20813,302,408,offline,812.0,51,41412.0
18020,2017/1/9,101,20733,302,408,offline,1517.0,21,31857.0
18021,2017/1/9,102,20996,306,407,offline,435.0,154,66990.0
18022,2017/1/9,105,21053,306,407,offline,666.0,10,6660.0
18023,2017/1/9,105,21359,306,407,offline,829.0,4,3316.0
18024,2017/1/9,105,21986,301,405,offline,386.0,15,5790.0
18025,2017/1/9,102,21306,306,407,offline,604.0,35,21140.0
18026,2017/1/9,102,20810,306,407,offline,698.0,19,13262.0
18027,2017/1/9,101,20769,303,401,offline,1556.0,12,18672.0
18028,2017/1/9,101,20457,305,412,offline,154.0,409,62986.0
18029,2017/1/9,101,20932,303,401,offline,927.0,101,93627.0
18030,2017/1/9,103,20023,307,403,offline,963.0,10,9630.0
18031,2017/1/9,101,20973,306,407,offline,536.0,254,136144.0
18032,2017/1/9,101,20283,306,407,offline,616.0,55,33880.0
18033,2017/1/9,101,20045,306,407,offline,613.0,102,62526.0
18034,2017/1/9,101,21926,305,412,offline,331.0,76,25156.0
18035,2017/1/9,102,20778,307,403,offline,699.0,94,65706.0
18036,2017/1/9,102,21986,301,405,offline,376.0,262,98512.0
18037,2017/1/9,102,20665,308,404,offline,548.0,21,11508.0
18038,2017/1/9,102,21462,308,404,offline,2103.0,101,212403.0
18039,2017/1/9,101,21260,301,405,offline,949.0,17,16133.0
18040,2017/1/9,101,20523,308,404,offline,737.0,306,225522.0
18041,2017/1/9,101,21929,308,404,offline,569.0,38,21622.0
18042,2017/1/9,102,20688,303,401,offline,1362.0,47,64014.0
18043,2017/1/9,102,21561,306,407,offline,742.0,309,229278.0
18044,2017/1/9,102,21394,306,407,offline,673.0,52,34996.0
18045,2017/1/9,102,20523,308,404,offline,722.0,305,220210.0
18046,2017/1/10,103,20654,307,403,offline,858.0,38,32604.0
18047,2017/1/10,103,20477,308,404,offline,523.0,76,39748.0
18048,2017/1/10,102,20840,303,401,offline,2302.0,21,48342.0
18049,2017/1/10,102,20840,303,401,offline,2316.0,8,18528.0
18050,2017/1/10,102,20700,306,407,offline,855.0,32,27360.0
18051,2017/1/10,102,20977,302,408,offline,548.0,253,138644.0
18052,2017/1/10,105,20633,306,407,online,1403.0,17,23851.0
18053,2017/1/10,102,20840,303,401,offline,2302.0,24,55248.0
18054,2017/1/10,103,21929,308,404,offline,579.0,333,192807.0
18055,2017/1/10,105,22080,306,407,online,831.0,977,811887.0
18056,2017/1/10,101,21550,301,405,offline,1006.0,29,29174.0
18057,2017/1/10,101,22016,302,408,offline,566.0,16,9056.0
18058,2017/1/10,101,20404,303,401,offline,842.0,25,21050.0
18059,2017/1/10,101,20840,303,401,offline,2317.0,5,11585.0
18060,2017/1/10,101,21484,305,412,offline,316.0,77,24332.0
18061,2017/1/10,101,21644,303,401,offline,229.0,36,8244.0
18062,2017/1/10,102,20414,308,404,offline,1386.0,21,29106.0
18063,2017/1/10,102,21412,302,408,offline,687.0,101,69387.0
18064,2017/1/10,101,20404,303,401,offline,836.0,29,24244.0
18065,2017/1/10,101,21641,306,407,offline,918.0,297,272646.0
18066,2017/1/10,101,20523,308,404,offline,733.0,101,74033.0
18067,2017/1/10,103,20227,308,404,offline,873.0,27,23571.0
18068,2017/1/10,105,20399,302,408,online,820.0,15,12300.0
18069,2017/1/10,105,20591,302,408,online,483.0,8,3864.0
18070,2017/1/10,105,20650,306,407,online,770.0,54,41580.0
18071,2017/1/10,105,20095,308,404,online,785.0,10,7850.0
18072,2017/1/10,105,20448,308,404,online,488.0,9,4392.0
18073,2017/1/10,105,21462,308,404,online,1056.0,7,7392.0
18074,2017/1/10,105,21551,308,404,online,716.0,3,2148.0
18075,2017/1/10,105,20830,307,403,online,520.0,164,85280.0
18076,2017/1/10,105,20399,302,408,online,883.0,10,8830.0
18077,2017/1/10,105,21374,302,408,online,2494.0,9,22446.0
18078,2017/1/10,105,21936,302,408,online,987.0,35,34545.0
18079,2017/1/10,105,21819,306,402,online,286.0,83,23738.0
18080,2017/1/10,105,21359,306,407,online,812.0,52,42224.0
18081,2017/1/10,105,20351,305,412,online,1332.0,23,30636.0
18082,2017/1/10,105,20743,305,412,online,369.0,137,50553.0
18083,2017/1/10,102,20067,306,407,offline,1203.0,13,15639.0
18084,2017/1/10,103,20826,302,408,offline,1247.0,13,16211.0
18085,2017/1/10,103,20008,303,401,offline,587.0,13,7631.0
18086,2017/1/10,103,20840,303,401,offline,2316.0,18,41688.0
18087,2017/1/10,102,21550,301,405,offline,1008.0,25,25200.0
18088,2017/1/10,103,21764,302,408,offline,709.0,158,112022.0
18089,2017/1/10,105,21469,302,408,offline,478.0,8,3824.0
18090,2017/1/10,105,20501,306,407,offline,722.0,3,2166.0
18091,2017/1/10,105,20466,302,408,offline,1167.0,3,3501.0
18092,2017/1/10,105,21067,302,408,offline,1493.0,10,14930.0
18093,2017/1/10,103,21561,306,407,offline,738.0,63,46494.0
18094,2017/1/10,103,20248,306,402,offline,307.0,209,64163.0
18095,2017/1/10,101,21739,306,407,offline,765.0,57,43605.0
18096,2017/1/10,101,20590,306,407,offline,1008.0,19,19152.0
18097,2017/1/10,102,21027,302,408,offline,896.0,56,50176.0
18098,2017/1/10,102,20778,307,403,offline,702.0,24,16848.0
18099,2017/1/10,102,20662,305,412,offline,224.0,105,23520.0
18100,2017/1/10,101,20501,306,407,offline,719.0,168,120792.0
18101,2017/1/10,102,21015,303,401,offline,4645.0,7,32515.0
18102,2017/1/10,102,20916,306,407,offline,510.0,51,26010.0
18103,2017/1/10,102,20700,306,407,offline,847.0,108,91476.0
18104,2017/1/10,102,21394,306,407,offline,661.0,31,20491.0
18105,2017/1/10,101,21027,302,408,offline,892.0,34,30328.0
18106,2017/1/10,101,20932,303,401,offline,936.0,206,192816.0
18107,2017/1/10,102,21284,306,407,offline,942.0,84,79128.0
18108,2017/1/10,102,20654,307,403,offline,810.0,122,98820.0
18109,2017/1/11,105,21253,306,407,online,773.0,10,7730.0
18110,2017/1/11,102,21814,306,407,offline,701.0,19,13319.0
18111,2017/1/11,102,20729,306,407,offline,1110.0,17,18870.0
18112,2017/1/11,105,20900,306,407,online,878.0,87,76386.0
18113,2017/1/11,105,20265,306,407,online,588.0,7,4116.0
18114,2017/1/11,105,20911,301,405,online,1392.0,68,94656.0
18115,2017/1/11,105,21936,302,408,online,999.0,24,23976.0
18116,2017/1/11,105,20003,301,405,online,913.0,65,59345.0
18117,2017/1/11,105,20830,307,403,online,751.0,13,9763.0
18118,2017/1/11,101,20323,305,412,offline,92.0,504,46368.0
18119,2017/1/11,105,20430,302,408,online,2178.0,8,17424.0
18120,2017/1/11,102,20665,308,404,offline,543.0,10,5430.0
18121,2017/1/11,103,22065,307,403,offline,1166.0,55,64130.0
18122,2017/1/11,102,22017,301,405,offline,699.0,53,37047.0
18123,2017/1/11,101,20227,308,404,offline,878.0,206,180868.0
